lat,lon,area_m2,guess
39.39257300003419,-96.40974599999683,146.27892798181165,Residential
39.39609050004332,-96.41304249999597,164.01930503356903,Residential
39.39276967365678,-96.40910254888838,183.0970330426508,Residential
39.39682751589946,-96.41010474878308,292.67889237589594,Residential
39.396478500024486,-96.4129969999977,138.17615992809422,Residential
39.39499200000099,-96.41330549999975,167.78198056056289,Residential
39.39170449996278,-96.41491350000308,105.5669378167571,Residential
39.39209905654584,-96.40854994295884,388.8649148060522,Residential
39.39274024473382,-96.40935302799241,298.106852157738,Residential
39.39119699998777,-96.41126150000083,244.7403088341406,Residential
39.395445999990045,-96.41407500000072,147.34398019070235,Residential
39.39148900004528,-96.41500949999585,75.99157967318509,Residential
39.39346050004462,-96.41148649999586,185.63037677124242,Residential
39.392548000015374,-96.41155199999857,74.36409521652841,Residential
39.39591698617169,-96.41202241456816,280.93294395583285,Residential
39.39393250001923,-96.41444499999817,142.79271743625645,Residential
39.39101049998502,-96.40670700000119,118.7254221972318,Residential
39.39321900000953,-96.411423499999,175.00084460937546,Residential
39.39893176408853,-96.39337313637606,83.81136262099149,Residential
39.391578499985414,-96.40789250000117,108.8019357944752,Residential
39.39386449998657,-96.41147700000106,141.51113937116705,Residential
39.393928999992646,-96.41409100000055,107.926994805688,Residential
39.39324561302333,-96.41437348660428,512.7632819235239,Residential
39.39317799999374,-96.41073800000046,104.33086673430515,Residential
39.381251815836315,-96.40701406065463,225.76055754471807,Residential
39.395397000029,-96.40788599999723,200.81011017520794,Residential
39.3936819999841,-96.39689150000117,224.75667417838724,Residential
39.39316699999837,-96.41102400000007,113.66934650616437,Residential
39.39022299999355,-96.411560000007,115.62599811193517,Residential
39.39580950000677,-96.41070099999934,76.8292111927624,Residential
39.3934094999991,-96.41341650000003,55.25561791505472,Residential
39.39369950004992,-96.41448249999537,189.49470549530952,Residential
39.37687350000406,-96.40007249999961,29.429071984322142,Residential
39.393881000027676,-96.40979449999735,223.08845210092682,Residential
39.394986000009055,-96.41154449999908,132.99347680054584,Residential
39.39315400000066,-96.4130735000006,48.873906045224466,Residential
39.38954168945256,-96.41310454476232,120.9662356378658,Residential
39.399627834929284,-96.40831554536706,144.77682389493464,Residential
39.39323749995738,-96.41402000000348,224.23776145969055,Residential
39.396834500291014,-96.41076399997331,377.44312249534516,Residential
39.393839130296435,-96.41076533956124,200.3356127512374,Residential
39.39239550000496,-96.41381249999947,97.93058797643832,Residential
39.39454849999916,-96.41376700000043,137.76840977570404,Residential
39.391466499999396,-96.41428549999996,107.50015776679544,Residential
39.39173350005336,-96.41545649999506,189.8059833027922,Residential
39.39274340302063,-96.40860615844215,278.61668035446377,Residential
39.39370150000345,-96.41260799999961,107.65958806441688,Residential
39.3933440000059,-96.4129634999994,75.76009959480204,Residential
39.3891505000034,-96.40799449999965,63.18210996514418,Residential
39.38986575505792,-96.40815638475156,257.41441620341254,Residential
39.391675500019254,-96.40902849999813,187.9893063380021,Residential
39.39223599998042,-96.41029700000155,180.03636755380342,Residential
39.394283999992886,-96.41052250000055,76.06544293876877,Residential
39.390742499998936,-96.38336899999949,13.243089621889698,Residential
39.39400400001595,-96.39784299999657,125.51477063336708,Residential
39.374091218404104,-96.4012816376767,447.71223301212603,Residential
39.39277299999916,-96.41057049999998,108.52234534478177,Residential
39.39431949999354,-96.41188300000039,180.35610503973163,Residential
39.39208953347478,-96.40806981281757,140.30475321943086,Residential
39.39537750002553,-96.40850549999762,116.16327376603815,Residential
39.391461000037985,-96.40901499999643,200.6679766893636,Residential
39.39210250000767,-96.41312199999923,89.19524358648655,Residential
39.39101391843497,-96.41477394252308,96.93251659732647,Residential
39.37657500000585,-96.38797849999939,88.68099899107042,Residential
39.39429349999997,-96.41212749999993,89.9867055421477,Residential
39.396104276275,-96.4133284218283,102.93898211695921,Residential
39.39950017383964,-96.40322943854798,99.39988511346925,Residential
39.39301850000219,-96.40343999999975,71.05356922218667,Residential
39.39499900000768,-96.41064799999923,96.09981062526509,Residential
39.392228000004295,-96.41103199999958,56.33787816420341,Residential
39.39278549997493,-96.41184900000202,176.13089091366496,Residential
39.39236200001493,-96.41257149999869,127.74532802520424,Residential
39.39559100002154,-96.40959449999797,150.5208156907973,Residential
39.396463726052644,-96.41072703301015,784.8035863791135,Residential
39.391153277730055,-96.41061646939401,349.1414558498985,Residential
39.393863704076146,-96.41385593538455,202.5355600324896,Residential
39.39279350002801,-96.41508349999727,288.60382593470376,Residential
39.39498200001627,-96.40980499999843,163.18997123099402,Residential
39.39252650001766,-96.41073549999834,97.05041553937428,Residential
39.39315649999867,-96.41087900000005,73.23446351239909,Residential
39.39165200839794,-96.41115311380243,524.4928224706665,Residential
39.38987553809658,-96.4117816530846,284.98536067514726,Residential
39.39659549998558,-96.41200550000111,154.58458761029584,Residential
39.39172399997902,-96.41263750000167,155.35103921679644,Residential
39.39280485623874,-96.41380520553035,211.36045781462656,Residential
39.39354627665003,-96.41530711534736,861.1521069221195,Residential
39.39429349999112,-96.40985049999986,84.00690864176956,Residential
39.39272549995937,-96.41030350000332,197.975482504252,Residential
39.39388313263003,-96.41292843139446,169.57391130712188,Residential
39.39235349999395,-96.41339650000046,75.88551631531726,Residential
39.39361750000618,-96.41340299999938,84.6580564299936,Residential
39.37670550000062,-96.38744650000322,46.5416708318542,Residential
39.39672099999952,-96.40976449999992,123.23142753578436,Residential
39.39537803600224,-96.41093874649049,208.425576298636,Residential
39.3910767504473,-96.41212912390799,129.75706652877068,Residential
39.394769999984995,-96.41443150000113,187.5495670768386,Residential
