lat,lon,area_m2,guess
39.32558400001099,-83.51963749999396,128.6016828672979,Residential
39.318738582079554,-83.53020658641059,368.8335389676149,Residential
39.309957961355344,-83.52595174021786,188.89887932974068,Residential
39.314331400970644,-83.52955996662587,258.5526645164352,Residential
39.307734461993974,-83.52779378234321,20.665522201196673,Residential
39.31938450002082,-83.53612699998749,256.5843850909127,Residential
39.3195962935885,-83.53308346229839,410.1150766489259,Residential
39.31188499996212,-83.54226650001671,109.73373613670667,Residential
39.32078367269253,-83.52339904645015,46.4705275561682,Residential
39.33130300000407,-83.5241334999968,136.63070099417314,Residential
39.32419800004233,-83.51304649994147,190.94003284917994,Residential
39.316895793725124,-83.51360161560889,93.74632070282136,Residential
39.32077497188756,-83.52313967166074,53.31627115026707,Residential
39.320970000003605,-83.52348050000118,52.436569880791914,Residential
39.3198651487283,-83.54224802326739,203.52718684049447,Residential
39.32173667434258,-83.53478129241769,359.54373803591926,Residential
39.3198009403794,-83.53281221730573,254.9986002363056,Residential
39.329779763497946,-83.53565642584505,260.90545822855313,Residential
39.30550550000329,-83.51931749999584,53.37989533777684,Residential
39.32939505995904,-83.53528677230403,32.66277659444483,Residential
39.32809475499108,-83.5389874502729,347.51515550967514,Residential
39.31252250002165,-83.5291454998945,299.7182296179972,Residential
39.30455749998747,-83.52272649998058,207.39092092501264,Residential
39.318732979343864,-83.52327490063087,179.38700511924958,Residential
39.32065374740955,-83.52091962288809,123.47866020209355,Residential
39.32058874603582,-83.52343587200733,249.88221736580834,Residential
39.32237300000133,-83.52349149999831,117.2227331172195,Residential
39.31980591529263,-83.53419098892664,302.7989856056763,Residential
39.31359611567231,-83.53411269674332,128.61486172137353,Residential
39.327837447390124,-83.53914511918457,287.2312035233165,Residential
39.31998927815496,-83.54166343175196,415.9234988648005,Residential
39.31913050000529,-83.51343949999574,188.6457402545696,Residential
39.32094831327303,-83.5233390540912,72.55382676626567,Residential
39.32077494760707,-83.52326382386394,56.77404406518547,Residential
39.313121251962606,-83.52448631102156,137.08834091837713,Residential
39.32472950000398,-83.53597199999737,78.47991157404826,Residential
39.32954249999934,-83.53511049999982,57.70183381774703,Residential
39.316657999992366,-83.51378700005326,194.23964360985383,Residential
39.30798049999159,-83.52280050000205,227.55118408109564,Residential
39.324881297102785,-83.52070841234196,223.5225751678072,Residential
39.318565500018316,-83.53367449998807,245.97813579430263,Residential
39.305423000017775,-83.51966999999634,144.70539470931513,Residential
39.320927000007785,-83.52311349999113,204.14041051411598,Residential
39.31415884138874,-83.52926806085989,109.48807904691624,Residential
39.31921150001736,-83.53514949999007,152.8466342041416,Residential
39.32563481501113,-83.51874501913,217.81134515389084,Residential
39.31750753208837,-83.53288543734874,461.63076934938033,Residential
39.32373900002398,-83.5400324999866,171.7072182573578,Residential
39.32483550000799,-83.53565049999472,100.16332784384399,Residential
39.310682499993455,-83.54289700000211,116.93113321320733,Residential
39.318737000014444,-83.51310549997774,143.68172972214012,Residential
39.31154806027504,-83.5284170273857,252.40348337901588,Residential
39.318552724058044,-83.5342102016413,171.05695428320126,Residential
39.32954672385709,-83.53525509150124,40.76593506299246,Residential
39.32519253295654,-83.52043126374086,215.2375181494508,Residential
39.31234964029532,-83.52432324793108,256.77406716192155,Residential
39.314010249250884,-83.52432125319123,315.5160336379631,Residential
39.308077000010314,-83.52300699999422,75.48701948123907,Residential
39.30532551678941,-83.52113526547045,59.102298217396225,Residential
39.311370834178334,-83.52490041271406,254.27834567642375,Residential
39.30773850000941,-83.52301649999312,255.85952981380495,Residential
39.31161375697618,-83.52401204230357,237.13217907920102,Residential
39.31984481968268,-83.5230419838292,248.126712438956,Residential
39.32054150000071,-83.52317499999762,228.95593373244535,Residential
39.330983022270054,-83.5244712918851,444.60563112642006,Residential
39.32494591218569,-83.53613811668535,166.45186389212054,Residential
39.31321149999079,-83.52428900000318,141.4060515807437,Residential
39.310924842605694,-83.52790275811728,292.6213335183087,Residential
39.30819200000613,-83.52324049999552,168.12602710247037,Residential
39.31677400005274,-83.51409649997123,271.5587379699026,Residential
39.307541499996496,-83.52425149996934,160.6799918992233,Residential
39.317393195739534,-83.51358896275369,374.8525123644664,Residential
39.32912180660821,-83.52027865414111,241.86484466121925,Residential
39.31284500001432,-83.52430649999164,146.80404028871126,Residential
39.327254771199335,-83.53017513838431,232.44060710484217,Residential
39.31384844889926,-83.53401912869118,92.40070919251812,Residential
39.312814500027,-83.51687700012579,680.7965737292986,Residential
39.313895804295996,-83.52877073257957,213.51071049082702,Residential
39.31700831911686,-83.52995741141902,281.61231869809603,Residential
39.32808221388447,-83.53863611590396,192.36991744240876,Residential
39.31218710324215,-83.52964742168089,171.8176611241268,Residential
39.31848205876219,-83.53304123902724,301.7680197035054,Residential
39.32547530643639,-83.53190156222826,170.8461510952589,Residential
39.329765500077144,-83.5177794999882,301.23692723223957,Residential
39.30627600001403,-83.52138250003193,92.43301736005967,Residential
39.32903668483823,-83.52003340978085,89.39866326705852,Residential
39.319531196420094,-83.53061812567282,266.7051323870475,Residential
39.31977246674439,-83.54180272174426,111.02480068060987,Residential
39.32516099997838,-83.5198964999882,272.5142240594679,Residential
39.318420000001296,-83.52142749999959,21.69726804595161,Residential
39.32086153861377,-83.523972727555,712.2401352954012,Residential
