lat,lon,area_m2,guess
37.04230200003744,-90.27146949998372,440.7114191163182,Residential
37.03821499996726,-90.30662600000956,112.97404524009664,Residential
37.03883900000481,-90.30721099999663,93.91045955523114,Residential
37.05036679912595,-90.29115961001943,125.12975665149902,Residential
37.049166499998094,-90.29194350000017,116.6772105482118,Residential
37.04739000000646,-90.29471100005811,71.51899865654373,Residential
37.04788749995912,-90.2950090000091,222.75434882156117,Residential
37.048747881897704,-90.31751757245713,36.84218686840257,Residential
37.02218250000316,-90.32528700000078,31.942705521714135,Residential
37.00507916830644,-90.30799451177396,207.10111305087503,Residential
37.00693650000823,-90.31185899999173,143.51749973705574,Residential
37.02976774574614,-90.32061589424754,344.46117336726337,Residential
37.06318229321122,-90.28494061143435,210.03973179331572,Residential
37.04418950224475,-90.30768788503165,278.47233308873945,Residential
37.02509089343418,-90.32389671152653,219.7713419208892,Residential
37.062743000064465,-90.33188549996086,225.65471861055025,Residential
37.001365000001464,-90.33751299998971,80.10597671704292,Residential
37.044201000012045,-90.27112049999572,122.47028086592377,Residential
37.00279496462071,-90.30112016769912,172.73959522185461,Residential
37.04918874696403,-90.31391095565259,126.7787641949419,Residential
37.05017568530978,-90.32868206060324,194.53028155251837,Residential
37.060665826268405,-90.32933304052882,413.57523872097124,Residential
37.022520500003395,-90.32962449999944,15.35022856763378,Residential
37.081538590802296,-90.33858675831897,112.98159332947196,Residential
37.04257250001172,-90.27183099999608,43.73450939121852,Residential
37.040565526808194,-90.27582825413151,152.487065173145,Residential
37.04755400001368,-90.2908264999951,148.14526417762337,Residential
37.00723099997925,-90.29208399991474,209.72567050498765,Residential
37.008683502940656,-90.29250183588483,272.10784505855713,Residential
37.06517049999211,-90.28647549999442,42.86838402454762,Residential
37.05057068877268,-90.2908423934019,152.56905547933775,Residential
37.00901236564442,-90.2931460908945,157.1046528900568,Residential
37.04699943175353,-90.29514922516735,151.20749789182315,Residential
37.047089145159056,-90.31510813713395,151.9878990605193,Residential
37.0388917282491,-90.30636647283039,128.2461223050565,Residential
37.00742401621749,-90.31002033643266,77.60294579180976,Residential
37.040615251422594,-90.32255486272011,233.2067176808128,Residential
37.047430000040194,-90.31493849998665,104.62835599235486,Residential
37.0222198964973,-90.32801358074823,209.9237028776193,Residential
37.00487000000063,-90.34345949999951,78.37803517386206,Residential
37.05729424807605,-90.27850360657709,124.2526663096624,Residential
37.04806250002076,-90.2900724999929,127.33150755624851,Residential
37.051523000001964,-90.29093649999916,61.265080443457805,Residential
37.03706283551242,-90.33971996623784,76.09295152701992,Residential
37.04459193149385,-90.304850216862,113.00515944168782,Residential
37.04798268609885,-90.30777333855136,238.8012812281443,Residential
37.029343905184696,-90.32128936091588,70.65367826260572,Residential
37.07294050000746,-90.28647399998853,160.3069188329254,Residential
37.049188752209034,-90.29227908051294,175.0706248041244,Residential
37.00444769098859,-90.29794598526007,58.58756920955743,Residential
37.02451648181828,-90.3332323303756,95.9176846793473,Residential
37.03675525102649,-90.33480558429875,90.20019375009267,Residential
37.06134601019916,-90.32988058874078,398.03859415229994,Residential
37.078268999988175,-90.33289549999459,112.67351704433472,Residential
37.00488058620861,-90.34036272046859,117.38298420155996,Residential
37.0425969999919,-90.29665650000233,43.250251147833794,Residential
37.04239821547253,-90.29655925252895,63.43389049187948,Residential
37.040155499988565,-90.30782499998766,154.73897214216333,Residential
37.04694749996429,-90.31550300000768,216.55525001561114,Residential
37.02491561483953,-90.32364021437517,172.69055432958132,Residential
37.022270800531956,-90.32541225316832,103.79360135230318,Residential
37.03417625619292,-90.32884403340768,129.79627576896215,Residential
37.06455616019191,-90.3419457414565,222.9696881410958,Residential
37.03840350000351,-90.26994549999682,26.534715998426748,Residential
37.03696567258209,-90.29729269044005,311.9601890225557,Residential
37.04403399999739,-90.30643349999892,179.78950069695526,Residential
37.030102999982084,-90.31858050000501,137.23210893179893,Residential
37.04061502249554,-90.30793758380726,424.64343986273974,Residential
37.064118000022326,-90.3421909999645,238.972348916832,Residential
37.05545200001072,-90.2783059999961,134.54163325962912,Residential
37.04764876707944,-90.290516921209,142.56901306151337,Residential
37.003296541288144,-90.30185701774549,210.771404422431,Residential
37.002825884544485,-90.30224727363311,250.7793727896983,Residential
37.04332800000253,-90.30756499999885,93.70450073737857,Residential
37.03267600000476,-90.32535200000069,67.00020020279874,Residential
37.078512000005105,-90.3326994999981,64.51620286447198,Residential
37.05557400000401,-90.27801649999851,60.12325355976819,Residential
37.00608718936881,-90.29808647413657,375.07628796902446,Residential
37.04820749999918,-90.31601949999971,11.401648070340944,Residential
37.04769100001948,-90.2916094999933,138.61401072418568,Residential
37.04351750000024,-90.29606199999967,71.46229716782685,Residential
37.04087750001,-90.29754049996303,132.75689046606004,Residential
37.00700700000571,-90.30936649999158,111.59773761590631,Residential
37.00544699996007,-90.30895499988667,290.7495035450939,Residential
37.05283515965715,-90.31856068084403,276.7082444725716,Residential
37.02074850000423,-90.32298800000457,41.53664726971749,Residential
37.02713150000022,-90.33137499999955,105.17151862482771,Residential
37.04824949996262,-90.31611249998639,92.73465786912132,Residential
37.02523400001054,-90.33094199999614,131.2075831684759,Residential
37.07186199999908,-90.2863099999999,106.16564090653064,Residential
37.0491844999763,-90.29553000000641,257.67774860432536,Residential
37.00266199999845,-90.30154750000037,33.97697645020654,Residential
37.04730349999516,-90.31489400000116,92.1155665434359,Residential
37.022489945376144,-90.32703991918565,64.11507709447903,Residential
37.06258500000312,-90.33219299999865,103.4802328322976,Residential
37.0516223226018,-90.29289855275687,118.8302839549339,Residential
