lat,lon,area_m2,guess
39.386541500047784,-89.2275824999834,208.9294794502903,Residential
39.38653950000022,-89.2282074999996,75.22533967142093,Residential
39.390392500012766,-89.23098099999542,97.73298640995233,Residential
39.39012225189745,-89.23073213777553,621.1180116844346,Residential
39.39900999999561,-89.2405980000012,43.55956995370284,Residential
39.37719250000231,-89.23829949999892,79.92097891556703,Residential
39.38684560744359,-89.2278670039791,355.7706711582729,Residential
39.38595899994445,-89.22787350001546,496.5795707574865,Residential
39.39050249999503,-89.2313180000014,45.200163750606905,Residential
39.39908050000062,-89.24031149999888,212.7321028373619,Residential
39.381466500004294,-89.2531444999982,97.80609640053225,Residential
39.37725600004281,-89.23054799998523,148.4661515593417,Residential
39.39052099999963,-89.231421,28.35705541070409,Residential
39.37872949999895,-89.22591049999957,177.22669355247595,Residential
39.38773428952925,-89.2530609123792,36.587637481515216,Residential
39.38176250000413,-89.25271249999838,66.97710143727898,Residential
39.39926599997654,-89.24590800000654,204.21975683759806,Residential
39.37826844268679,-89.22534617881567,208.43601163904773,Residential
39.38798379452432,-89.2541634969791,425.71153938264104,Residential
39.38640599998285,-89.22843550000484,141.50354714102525,Residential
39.37738450000534,-89.23069149999799,67.78420728296138,Residential
39.39592299997517,-89.23757450000628,378.63937538039283,Residential
39.38651675088025,-89.22879656416221,119.3975264658438,Residential
39.39945917552938,-89.24050319592352,167.48939313820907,Residential
39.38784700013778,-89.25566249992471,371.74579628540704,Residential
39.3900339999732,-89.23121650000998,413.86455006719143,Residential
39.38725400001687,-89.25537049999419,65.63887253513481,Residential
39.39901496572249,-89.24520424272905,21.1766031618943,Residential
39.37811050004235,-89.22618399998554,84.48512557426776,Residential
39.37884050000032,-89.22487649999987,62.201144039237974,Residential
39.378435000008395,-89.22583399999696,71.89867238722104,Residential
39.386845761975984,-89.22880845030727,295.5311214447697,Residential
39.37736999997179,-89.22987250000762,312.5144778880617,Residential
39.37926500001241,-89.23386599999435,381.6543534568755,Residential
39.39032321929619,-89.2305309205211,34.707456696150174,Residential
39.39041856007663,-89.23052169781899,46.98482750029123,Residential
39.37859851150887,-89.23386920019239,480.1849709728872,Residential
39.39594700003926,-89.23557649999344,239.3300960200463,Residential
39.38673250003223,-89.2276029999888,142.28131703958243,Residential
39.381194500043875,-89.25267349998488,166.71963566778317,Residential
39.3865710783974,-89.22794314138743,303.7412676462116,Residential
39.38630650000228,-89.22789899999876,118.2020548863695,Residential
39.37929600000331,-89.23422050000103,42.44487110806904,Residential
39.39695700003526,-89.23606549998797,75.5521135470316,Residential
39.38826162915493,-89.25491130977701,599.8925511865491,Residential
39.37824588569281,-89.2260431272627,802.9478726529386,Residential
39.381777000015916,-89.25246949999406,184.07774101125074,Residential
39.37747549999605,-89.2305330000005,181.16626207547148,Residential
39.399030923724496,-89.24091724825166,261.82375206766153,Residential
39.37859374861523,-89.22505114957723,400.8411239226449,Residential
39.3785375000102,-89.2255549999965,30.755341982582557,Residential
39.38666350002426,-89.22854949999171,49.102985059771925,Residential
