lat,lon,area_m2,guess
36.708367587956985,-95.99647812217572,404.486706425607,Residential
36.71103099764611,-95.99690816351301,217.07368760161887,Residential
36.71430250003545,-96.00039750002195,244.52413698105693,Residential
36.7089197439171,-96.00845673825121,46.259788765732814,Residential
36.70673350001185,-96.0106229999983,117.02705109589074,Residential
36.71366221410093,-95.99341473297687,315.5176145153217,Residential
36.7309679164256,-96.01126578780767,180.31788768094435,Residential
36.71541856571906,-95.99138125313596,42.32190211820988,Residential
36.71751133886351,-95.99226282062564,67.35886820979,Residential
36.71089411194482,-95.99663888414645,227.6738350639758,Residential
36.71431649603511,-96.00530470134574,325.2015680277516,Residential
36.73103065838077,-96.01181842537694,349.84979634984825,Residential
36.72610275327487,-96.017482783708,85.75084202806545,Residential
36.71278287946495,-95.99118343895256,497.3303070667519,Residential
36.71188129315543,-95.99472318545877,25.149054529301836,Residential
36.71075948997276,-95.99628306732633,342.5883311143927,Residential
36.732812500040524,-96.0070189999942,147.24996508100995,Residential
36.731207957474176,-96.01070974537052,115.05547991804265,Residential
36.7264741349825,-96.01758413901386,82.44126198464834,Residential
36.71307793925516,-95.99483078045328,242.56453802555666,Residential
36.715836977065,-95.99945907874366,164.9780549246314,Residential
36.73423586942181,-96.00754384186322,202.93248330119596,Residential
36.71583500000001,-95.99273550000595,193.99760672612462,Residential
36.73119900000008,-96.01040299999954,41.335060247596935,Residential
36.71143360926639,-96.01154629253847,685.2226213907693,Residential
36.71128649998536,-95.99544750007563,306.01863762815094,Residential
36.71188579016023,-96.00844086621503,136.02994425289225,Residential
36.70670665419643,-96.01145634909376,369.49200267672126,Residential
36.71302749996593,-95.99412850000681,259.42663546870335,Residential
36.73409175149222,-96.00031894187468,79.99907841008935,Residential
36.70886541190831,-95.9947352572918,451.85184840344556,Residential
36.707855500083646,-95.99525549998651,338.08050505325133,Residential
36.70949749999766,-95.99586749999825,160.1587113874278,Residential
36.71460150000557,-95.99769699999928,71.91122775127211,Residential
36.73329225692765,-96.007066422764,82.63349557717044,Residential
36.71335673614092,-95.99133060333455,96.19320403018054,Residential
36.73169807619295,-96.01048925596949,172.11584753507887,Residential
36.72192892427875,-96.01611912569138,385.3048738292182,Residential
36.70915109203054,-95.99415057944765,362.1980273598989,Residential
36.711042111856074,-95.99561753325698,339.44615361439816,Residential
36.70865284520932,-95.99271612214223,152.0869941641447,Residential
36.73128216225969,-96.00957148717436,157.18928332783938,Residential
36.71066406347729,-95.99461919027401,312.50227855826233,Residential
36.713918971536344,-95.9944661545112,309.234154961175,Residential
36.70919084137681,-96.00831829719266,182.43823275277776,Residential
36.71513786617764,-95.99126875451931,247.2235536956309,Residential
36.70985229800704,-95.99296019449955,257.43771969895744,Residential
36.713698630497426,-95.99400730392152,300.33290673636554,Residential
36.71080173764252,-96.00557155386898,87.43126980646126,Residential
36.70825977756549,-95.99369598437403,272.21627703771867,Residential
36.71098920448895,-95.99436371517379,330.64845636358336,Residential
36.71059827167223,-95.9942337900783,533.6870128356159,Residential
36.7100757448032,-95.99288904850721,265.58529861726373,Residential
36.7132561098411,-95.99535271673025,197.85412152557848,Residential
36.71221791849218,-96.00821093013923,480.07526579733036,Residential
36.73133127879036,-96.00852632300763,314.8650922441275,Residential
36.708555056048944,-95.99471318786189,282.2144236234089,Residential
36.711262303661826,-95.99607444070557,336.13490774485945,Residential
36.71133394762821,-95.99647994738038,311.5758151856198,Residential
36.714269750366924,-95.99328307986451,447.93098630730293,Residential
36.71211999421844,-95.99414846873212,262.6204097540943,Residential
36.70826375904355,-95.99475672988346,250.65362444496768,Residential
36.70784314254217,-95.99475603278086,359.12199798600204,Residential
36.715679500006246,-95.9955634999989,70.25308010909644,Residential
36.707828792790025,-95.99582960067768,296.47909129179266,Residential
36.72324555945023,-95.99976830860763,68.84178240269699,Residential
36.73271150009208,-96.00740899999408,299.4908647975936,Residential
36.73179099998721,-95.99358699999996,128.27320746685032,Residential
36.73430131933646,-96.0015212519339,447.8263100705169,Residential
36.733241192778166,-96.00680748881906,778.8996387756055,Residential
36.73173350001355,-96.00700699999857,119.79790764604269,Residential
36.73151350009076,-96.00730899999323,440.6557743808284,Residential
36.70840315657121,-96.01270934415828,59.608827201863456,Residential
36.73419375066141,-96.00174954384838,401.9834989497899,Residential
36.73387847335547,-96.00190424739866,387.31076885115306,Residential
36.71794430068672,-96.00705668477914,58.27214083102434,Residential
36.73286262640949,-96.00845546068578,267.7301728033194,Residential
36.71199142082825,-96.00858924285077,27.12854051964211,Residential
36.70862180976976,-95.99332624401006,307.71713662297975,Residential
36.71060909104773,-95.99586662749967,277.71562036187635,Residential
36.73337432460474,-96.00193374711274,446.9384614581708,Residential
36.73098125550228,-96.01078694812259,155.81548464120155,Residential
36.73161400002013,-96.01120650000169,117.72381481923739,Residential
36.71367641015153,-95.99465823988652,147.26845325888405,Residential
36.711843726279064,-95.99517722182293,336.19236134728436,Residential
36.712692373988816,-95.99539726134788,219.5952391183915,Residential
36.71010780036998,-96.01252087480815,144.98942760811866,Residential
36.71095505188746,-95.99336186582867,270.4055362593378,Residential
36.70946723668913,-95.99352319865085,381.80363510927543,Residential
36.71274518184931,-95.99480486280675,331.33063831484804,Residential
36.7332683633929,-96.00641538823719,445.7063228708784,Residential
36.708297000005714,-96.01280149999926,84.92730204155856,Residential
36.71070074013419,-95.99320627864078,343.18510495117675,Residential
36.709768981573035,-95.9935645954178,396.24785070358985,Residential
36.70786400275797,-95.99412297900453,366.52633668025993,Residential
36.714137787371584,-95.99492463127659,308.77646048543915,Residential
